"CreditCardID","CardType","CardNumber","ExpMonth","ExpYear","ModifiedDate"
"5312","Vista","11116721776562","4","2005","9/14/2012 12:00:00 AM"
"5313","Distinguish","55558487022894","11","2008","12/9/2013 12:00:00 AM"
"5314","ColonialVoice","77775906120704","7","2005","7/6/2013 12:00:00 AM"
"5315","Vista","11112450458958","8","2007","7/17/2013 12:00:00 AM"
"5316","SuperiorCard","33338050166778","5","2006","7/31/2013 12:00:00 AM"
"5317","Distinguish","55553044737585","10","2005","5/21/2014 12:00:00 AM"
"5318","Distinguish","55552695612529","3","2006","12/10/2008 12:00:00 AM"
"5319","ColonialVoice","77773285742244","5","2007","4/6/2014 12:00:00 AM"
"5320","SuperiorCard","33337495950804","1","2006","4/16/2014 12:00:00 AM"
"5321","ColonialVoice","77778844516946","6","2007","5/7/2014 12:00:00 AM"
"5322","Distinguish","55554348963710","8","2005","2/7/2013 12:00:00 AM"
"5323","Vista","11119436532553","12","2007","11/12/2013 12:00:00 AM"
"5324","ColonialVoice","77773822918009","12","2005","6/27/2014 12:00:00 AM"
"5325","ColonialVoice","77779502065394","1","2007","8/28/2013 12:00:00 AM"
"5326","ColonialVoice","77774170840519","3","2005","9/29/2013 12:00:00 AM"
"5327","Distinguish","55553515207290","12","2008","8/26/2013 12:00:00 AM"
"5328","Vista","11116344576995","5","2005","10/17/2013 12:00:00 AM"
"5329","Vista","11119567710082","5","2006","11/14/2013 12:00:00 AM"
"5330","SuperiorCard","33339594413699","2","2006","12/5/2013 12:00:00 AM"
"5331","ColonialVoice","77772536658299","1","2008","11/12/2012 12:00:00 AM"
"5332","ColonialVoice","77772523508415","3","2006","1/23/2014 12:00:00 AM"
"5333","ColonialVoice","77772963835086","6","2005","12/25/2009 12:00:00 AM"
"5334","SuperiorCard","33334514159352","6","2005","1/29/2014 12:00:00 AM"
"5335","Vista","11114652541876","7","2005","12/14/2012 12:00:00 AM"
"5336","ColonialVoice","77777126207960","5","2005","5/13/2014 12:00:00 AM"
"5337","Vista","11112974502879","7","2008","8/21/2013 12:00:00 AM"
"5338","SuperiorCard","33335283975782","12","2008","5/25/2014 12:00:00 AM"
"5339","Vista","11111094866885","6","2007","9/26/2011 12:00:00 AM"
"5340","ColonialVoice","77772640331003","8","2008","12/18/2013 12:00:00 AM"
"5341","Vista","11114588839196","10","2007","4/4/2013 12:00:00 AM"
"5342","Vista","11119560461328","7","2008","3/24/2014 12:00:00 AM"
"5343","Vista","11113777482067","4","2008","7/1/2011 12:00:00 AM"
"5344","Vista","11119034317405","11","2008","8/16/2013 12:00:00 AM"
"5345","Vista","11111608924620","7","2007","10/25/2013 12:00:00 AM"
"5346","SuperiorCard","33332852573090","7","2005","10/30/2012 12:00:00 AM"
"5347","SuperiorCard","33338667141528","2","2007","7/31/2013 12:00:00 AM"
"5348","Distinguish","55558753831001","10","2006","5/1/2013 12:00:00 AM"
"5349","Distinguish","55553458756949","12","2007","6/27/2012 12:00:00 AM"
"5350","Vista","11115998110636","11","2006","4/22/2014 12:00:00 AM"
"5351","Vista","11112125720202","11","2007","3/1/2014 12:00:00 AM"
"5352","SuperiorCard","33333354482835","2","2008","8/15/2013 12:00:00 AM"
"5353","ColonialVoice","77776544975644","7","2007","12/28/2013 12:00:00 AM"
"5354","ColonialVoice","77772810918215","11","2008","1/26/2014 12:00:00 AM"
"5355","Vista","11114708326172","5","2006","6/17/2013 12:00:00 AM"
"5356","Vista","11111216639504","4","2008","12/22/2013 12:00:00 AM"
"5357","ColonialVoice","77773269495019","11","2006","5/19/2013 12:00:00 AM"
"5358","SuperiorCard","33338894733488","5","2008","11/24/2013 12:00:00 AM"
"5359","ColonialVoice","77772736758524","12","2005","9/30/2012 12:00:00 AM"
"5360","Vista","11118195947790","7","2005","1/29/2013 12:00:00 AM"
"5361","Vista","11111652649881","2","2006","11/28/2007 12:00:00 AM"
"5362","ColonialVoice","77771861289417","11","2006","2/10/2013 12:00:00 AM"
"5363","Vista","11112346585349","7","2008","5/3/2013 12:00:00 AM"
"5364","Vista","11117460804854","7","2007","1/19/2012 12:00:00 AM"
"5365","Distinguish","55558570635580","9","2007","7/9/2011 12:00:00 AM"
"5366","Distinguish","55551113004058","10","2007","12/17/2013 12:00:00 AM"
"5367","ColonialVoice","77771481486836","10","2006","12/5/2013 12:00:00 AM"
"5368","ColonialVoice","77776288678114","2","2008","4/15/2014 12:00:00 AM"
"5369","Distinguish","55558374270140","4","2007","1/30/2014 12:00:00 AM"
"5370","Vista","11114320977396","2","2008","6/14/2014 12:00:00 AM"
"5371","SuperiorCard","33333209754353","4","2005","4/12/2013 12:00:00 AM"
"5372","Vista","11112734163482","3","2006","8/30/2011 12:00:00 AM"
"5373","ColonialVoice","77776158845010","1","2005","2/26/2014 12:00:00 AM"
"5374","ColonialVoice","77778580544619","3","2006","11/23/2013 12:00:00 AM"
"5375","SuperiorCard","33335610997825","3","2006","8/22/2012 12:00:00 AM"
"5376","Vista","11111116105492","8","2007","5/27/2012 12:00:00 AM"
"5377","Vista","11119320438520","8","2007","7/15/2013 12:00:00 AM"
"5378","Distinguish","55555147484020","10","2005","1/29/2014 12:00:00 AM"
"5379","Distinguish","55551569233938","8","2008","6/19/2012 12:00:00 AM"
"5380","Distinguish","55557768183343","12","2006","7/28/2013 12:00:00 AM"
"5381","Vista","11117790114798","1","2007","4/14/2014 12:00:00 AM"
"5382","SuperiorCard","33333210200014","10","2005","3/9/2014 12:00:00 AM"
"5383","Distinguish","55556856203233","9","2008","12/10/2013 12:00:00 AM"
"5384","SuperiorCard","33338982987210","11","2006","4/8/2014 12:00:00 AM"
"5385","Distinguish","55558491099982","9","2008","6/6/2013 12:00:00 AM"
"5386","ColonialVoice","77773076593587","5","2008","4/7/2014 12:00:00 AM"
"5387","SuperiorCard","33337237846229","1","2006","3/26/2013 12:00:00 AM"
"5388","Distinguish","55555227003472","9","2005","2/2/2014 12:00:00 AM"
"5389","ColonialVoice","77774765227524","11","2007","8/13/2013 12:00:00 AM"
"5390","Distinguish","55558671963344","9","2005","8/19/2012 12:00:00 AM"
"5391","ColonialVoice","77772247365983","2","2005","8/2/2013 12:00:00 AM"
"5392","Vista","11112077792078","12","2005","12/12/2012 12:00:00 AM"
"5393","Distinguish","55557032564557","8","2008","12/4/2012 12:00:00 AM"
"5394","SuperiorCard","33333479982774","12","2006","6/29/2012 12:00:00 AM"
"5395","SuperiorCard","33333712769829","10","2006","4/11/2013 12:00:00 AM"
"5396","ColonialVoice","77771830977283","12","2007","4/17/2014 12:00:00 AM"
"5397","Distinguish","55553962506699","8","2006","3/8/2013 12:00:00 AM"
"5398","Distinguish","55559554308093","1","2006","1/22/2014 12:00:00 AM"
"5399","Vista","11115964977056","3","2006","2/14/2014 12:00:00 AM"
"5400","SuperiorCard","33334254874940","9","2006","1/24/2014 12:00:00 AM"
"5401","Vista","11116470294365","10","2008","8/22/2011 12:00:00 AM"
"5402","SuperiorCard","33334952516001","1","2007","11/9/2013 12:00:00 AM"
"5403","Distinguish","55553499319937","9","2005","5/13/2014 12:00:00 AM"
"5404","Vista","11111241079951","10","2006","3/20/2014 12:00:00 AM"
"5405","Distinguish","55553274754961","8","2007","1/2/2014 12:00:00 AM"
"5406","Vista","11117977123626","12","2005","12/24/2011 12:00:00 AM"
"5407","Vista","11111262489670","10","2005","7/2/2012 12:00:00 AM"
"5408","Vista","11113398886476","5","2005","11/27/2013 12:00:00 AM"
"5409","SuperiorCard","33336125701879","4","2008","8/30/2012 12:00:00 AM"
"5410","Vista","11116186302053","2","2005","3/11/2014 12:00:00 AM"
"5411","Distinguish","55552329479593","6","2006","10/19/2013 12:00:00 AM"
"5412","SuperiorCard","33331001878249","5","2006","10/6/2013 12:00:00 AM"
"5413","ColonialVoice","77774009326768","2","2008","10/31/2011 12:00:00 AM"
"5414","SuperiorCard","33331968801186","11","2006","6/5/2014 12:00:00 AM"
"5415","ColonialVoice","77776072596952","5","2006","7/22/2013 12:00:00 AM"
"5416","Distinguish","55559790323894","3","2006","4/2/2014 12:00:00 AM"
"5417","ColonialVoice","77772323176220","6","2005","3/22/2014 12:00:00 AM"
"5418","Vista","11116141538456","2","2005","8/8/2013 12:00:00 AM"
"5419","Vista","11116679570433","11","2005","12/19/2008 12:00:00 AM"
"5420","SuperiorCard","33338535327669","3","2005","6/19/2014 12:00:00 AM"
"5421","ColonialVoice","77771151113080","8","2007","12/21/2013 12:00:00 AM"
"5422","Vista","11112423316585","6","2008","10/17/2013 12:00:00 AM"
"5423","Distinguish","55556885520291","1","2005","9/13/2013 12:00:00 AM"
"5424","Distinguish","55557824340042","3","2008","5/30/2013 12:00:00 AM"
"5425","Vista","11116966518302","12","2006","10/26/2013 12:00:00 AM"
"5426","SuperiorCard","33339744702275","11","2008","11/14/2011 12:00:00 AM"
"5427","Vista","11114854655067","3","2005","3/23/2014 12:00:00 AM"
"5428","ColonialVoice","77778029138417","11","2008","12/11/2011 12:00:00 AM"
"5429","Distinguish","55556395990668","11","2006","3/24/2012 12:00:00 AM"
"5430","Vista","11114876756163","10","2006","9/22/2013 12:00:00 AM"
"5431","Distinguish","55554277312406","10","2008","11/16/2013 12:00:00 AM"
"5432","Distinguish","55554154911024","4","2008","9/6/2013 12:00:00 AM"
"5433","ColonialVoice","77772073681750","4","2007","11/7/2013 12:00:00 AM"
"5434","SuperiorCard","33339609835153","4","2007","7/31/2013 12:00:00 AM"
"5435","Distinguish","55552097555688","10","2006","1/19/2013 12:00:00 AM"
"5436","ColonialVoice","77777755532508","5","2005","1/12/2014 12:00:00 AM"
"5437","Vista","11111587107294","5","2007","11/28/2013 12:00:00 AM"
"5438","Distinguish","55557899587267","10","2007","7/29/2013 12:00:00 AM"
"5439","SuperiorCard","33333184961255","9","2008","5/31/2011 12:00:00 AM"
"5440","SuperiorCard","33331316305597","3","2007","5/22/2014 12:00:00 AM"
"5441","ColonialVoice","77778700535008","11","2008","6/23/2012 12:00:00 AM"
"5442","Vista","11112001729485","6","2006","11/27/2013 12:00:00 AM"
"5443","Vista","11117925657031","4","2005","11/18/2013 12:00:00 AM"
"5444","ColonialVoice","77772901525162","12","2005","12/9/2013 12:00:00 AM"
"5445","Distinguish","55558533579404","6","2008","8/12/2013 12:00:00 AM"
"5446","Distinguish","55552307919308","12","2005","12/6/2013 12:00:00 AM"
"5447","SuperiorCard","33333321685257","9","2008","5/3/2014 12:00:00 AM"
"5448","Distinguish","55558272729662","7","2007","9/8/2013 12:00:00 AM"
"5449","Distinguish","55558286426111","12","2005","8/10/2013 12:00:00 AM"
"5450","SuperiorCard","33335395541603","7","2007","11/19/2013 12:00:00 AM"
"5451","SuperiorCard","33335897906462","8","2006","11/5/2013 12:00:00 AM"
"5452","Vista","11115764920877","12","2005","4/21/2014 12:00:00 AM"
"5453","ColonialVoice","77773740415195","8","2006","12/12/2008 12:00:00 AM"
"5454","Vista","11115345997243","4","2007","5/1/2013 12:00:00 AM"
"5455","ColonialVoice","77771588871568","10","2006","5/20/2014 12:00:00 AM"
"5456","ColonialVoice","77778923477615","9","2008","4/16/2013 12:00:00 AM"
"5457","Distinguish","55559797757730","9","2007","10/9/2012 12:00:00 AM"
"5458","Distinguish","55559785603043","11","2006","10/26/2012 12:00:00 AM"
"5459","Vista","11116069076417","2","2005","11/13/2013 12:00:00 AM"
"5460","Vista","11114402882045","7","2005","12/31/2013 12:00:00 AM"
"5461","ColonialVoice","77778912336091","6","2005","5/4/2014 12:00:00 AM"
"5462","ColonialVoice","77776540927012","11","2005","8/8/2013 12:00:00 AM"
"5463","Distinguish","55552557969451","10","2005","3/22/2013 12:00:00 AM"
"5464","Distinguish","55556669735070","1","2007","1/20/2014 12:00:00 AM"
"5465","Vista","11118817407701","10","2005","1/23/2014 12:00:00 AM"
"5466","ColonialVoice","77778429291389","7","2008","7/15/2013 12:00:00 AM"
"5467","SuperiorCard","33335407438928","3","2005","7/31/2013 12:00:00 AM"
"5468","SuperiorCard","33338091979652","4","2005","4/6/2014 12:00:00 AM"
"5469","Distinguish","55556194060143","5","2005","4/24/2014 12:00:00 AM"
"5470","Vista","11116930555862","2","2008","3/3/2012 12:00:00 AM"
"5471","SuperiorCard","33332116170615","2","2005","1/24/2009 12:00:00 AM"
"5472","Distinguish","55558035911093","7","2006","1/5/2013 12:00:00 AM"
"5473","ColonialVoice","77772431680780","12","2006","4/18/2014 12:00:00 AM"
"5474","Distinguish","55554706464743","5","2006","6/16/2014 12:00:00 AM"
"5475","Distinguish","55553766738521","4","2007","7/24/2013 12:00:00 AM"
"5476","SuperiorCard","33338728102385","7","2007","4/1/2014 12:00:00 AM"
"5477","Vista","11115591051828","8","2005","7/29/2013 12:00:00 AM"
"5478","Vista","11115708155284","6","2006","5/12/2014 12:00:00 AM"
"5479","SuperiorCard","33338068248714","3","2008","10/19/2013 12:00:00 AM"
"5480","ColonialVoice","77776183616561","8","2007","4/13/2014 12:00:00 AM"
"5481","Vista","11112640034055","8","2006","2/20/2014 12:00:00 AM"
"5482","SuperiorCard","33333007151417","3","2007","4/16/2014 12:00:00 AM"
"5483","ColonialVoice","77777502555981","9","2007","4/1/2013 12:00:00 AM"
"5484","Distinguish","55558757121112","9","2006","2/16/2014 12:00:00 AM"
"5485","Distinguish","55552727036978","1","2008","2/3/2014 12:00:00 AM"
"5486","Vista","11117557983762","4","2007","2/13/2013 12:00:00 AM"
"5487","Distinguish","55552864576642","6","2005","11/5/2013 12:00:00 AM"
"5488","Distinguish","55558947978040","11","2008","3/4/2012 12:00:00 AM"
"5489","ColonialVoice","77772425995209","1","2005","2/12/2014 12:00:00 AM"
"5490","Distinguish","55555842717663","9","2006","5/28/2014 12:00:00 AM"
"5491","SuperiorCard","33333515945596","10","2008","1/20/2014 12:00:00 AM"
"5492","SuperiorCard","33338598032688","10","2006","9/17/2013 12:00:00 AM"
"5493","SuperiorCard","33335788199938","4","2006","9/16/2013 12:00:00 AM"
"5494","Vista","11113453194788","12","2007","6/15/2012 12:00:00 AM"
"5495","SuperiorCard","33334824964479","8","2008","10/13/2011 12:00:00 AM"
"5496","Vista","11115919228315","1","2005","12/17/2013 12:00:00 AM"
"5497","Vista","11113770056767","6","2005","12/6/2013 12:00:00 AM"
"5498","Vista","11117442888140","10","2006","8/7/2013 12:00:00 AM"
"5499","Vista","11115929154524","9","2005","9/21/2013 12:00:00 AM"
"5500","Distinguish","55556370777037","12","2006","1/31/2014 12:00:00 AM"
"5501","ColonialVoice","77777628082459","5","2007","6/27/2012 12:00:00 AM"
"5502","ColonialVoice","77772265315401","11","2007","1/17/2014 12:00:00 AM"
"5503","ColonialVoice","77771464856102","11","2008","10/14/2011 12:00:00 AM"
"5504","Distinguish","55557811897055","11","2005","5/23/2013 12:00:00 AM"
"5505","Vista","11111315101411","8","2005","12/2/2013 12:00:00 AM"
"5506","SuperiorCard","33331718660770","11","2005","2/16/2014 12:00:00 AM"
"5507","Distinguish","55553207258581","12","2007","10/15/2013 12:00:00 AM"
"5508","ColonialVoice","77776699896222","2","2006","5/14/2014 12:00:00 AM"
"5509","SuperiorCard","33332103170986","2","2006","5/10/2012 12:00:00 AM"
"5510","SuperiorCard","33336129743009","4","2005","2/16/2014 12:00:00 AM"
"5511","SuperiorCard","33331132642145","10","2006","1/24/2012 12:00:00 AM"
"5512","Vista","11116253742466","2","2006","2/4/2013 12:00:00 AM"
"5513","SuperiorCard","33339654852205","12","2005","6/7/2014 12:00:00 AM"
"5514","Vista","11116118278632","11","2007","9/30/2012 12:00:00 AM"
"5515","Distinguish","55555720150244","1","2006","9/6/2011 12:00:00 AM"
"5516","Distinguish","55556521080900","1","2006","3/27/2014 12:00:00 AM"
"5517","SuperiorCard","33333066050689","3","2008","1/11/2013 12:00:00 AM"
"5518","ColonialVoice","77776772515967","7","2008","7/5/2012 12:00:00 AM"
"5519","SuperiorCard","33339916465911","9","2006","11/19/2013 12:00:00 AM"
"5520","Vista","11112963507298","4","2005","1/10/2014 12:00:00 AM"
"5521","Distinguish","55551903210818","9","2007","10/4/2011 12:00:00 AM"
"5522","Distinguish","55558721159519","9","2008","10/14/2013 12:00:00 AM"
"5523","Distinguish","55555104426089","6","2008","7/9/2013 12:00:00 AM"
"5524","SuperiorCard","33336352165183","7","2006","4/22/2014 12:00:00 AM"
"5525","Vista","11118351748664","5","2008","5/30/2014 12:00:00 AM"
"5526","Vista","11114197600453","3","2008","10/20/2013 12:00:00 AM"
"5527","Distinguish","55552228940963","1","2008","3/4/2014 12:00:00 AM"
"5528","SuperiorCard","33338952771995","12","2007","7/1/2011 12:00:00 AM"
"5529","ColonialVoice","77777169109517","6","2007","5/21/2014 12:00:00 AM"
"5530","SuperiorCard","33331112643273","8","2005","4/8/2014 12:00:00 AM"
"5531","Vista","11118191291638","8","2005","3/4/2014 12:00:00 AM"
"5532","Vista","11112580397166","3","2005","9/29/2013 12:00:00 AM"
"5533","SuperiorCard","33337546731495","6","2005","1/3/2014 12:00:00 AM"
"5534","Distinguish","55554234445117","7","2007","1/18/2013 12:00:00 AM"
"5535","Vista","11119593522647","9","2005","8/26/2013 12:00:00 AM"
"5536","ColonialVoice","77772144034283","6","2006","10/14/2013 12:00:00 AM"
"5537","Vista","11112524930414","2","2006","5/30/2012 12:00:00 AM"
"5538","Vista","11119143047283","6","2005","12/19/2013 12:00:00 AM"
"5539","ColonialVoice","77772337375188","10","2005","5/23/2013 12:00:00 AM"
"5540","SuperiorCard","33337856223820","3","2008","6/11/2012 12:00:00 AM"
"5541","SuperiorCard","33332009150058","6","2005","2/19/2014 12:00:00 AM"
"5542","Distinguish","55554828185724","7","2005","12/27/2012 12:00:00 AM"
"5543","Vista","11116674150489","7","2007","8/30/2013 12:00:00 AM"
"5544","ColonialVoice","77778667848355","1","2005","9/16/2013 12:00:00 AM"
"5545","Vista","11113467841266","3","2005","3/1/2014 12:00:00 AM"
"5546","ColonialVoice","77774780201772","12","2005","10/3/2013 12:00:00 AM"
"5547","Vista","11115649422663","8","2006","11/6/2013 12:00:00 AM"
"5548","Vista","11115908916520","3","2007","9/11/2012 12:00:00 AM"
"5549","ColonialVoice","77774998695660","2","2006","11/27/2013 12:00:00 AM"
"5550","Vista","11118272946464","2","2007","6/2/2014 12:00:00 AM"
"5551","Distinguish","55557837386335","4","2006","10/1/2013 12:00:00 AM"
"5552","Distinguish","55551023584413","2","2008","7/24/2011 12:00:00 AM"
"5553","ColonialVoice","77772183705795","5","2008","7/27/2012 12:00:00 AM"
"5554","SuperiorCard","33338127424999","12","2007","12/1/2013 12:00:00 AM"
"5555","Vista","11119025540984","8","2007","4/13/2014 12:00:00 AM"
"5556","ColonialVoice","77776158839087","8","2006","1/19/2014 12:00:00 AM"
"5557","SuperiorCard","33334220275579","9","2008","11/12/2013 12:00:00 AM"
"5558","SuperiorCard","33338159644099","4","2005","3/22/2014 12:00:00 AM"
"5559","Distinguish","55555575540227","5","2005","9/1/2013 12:00:00 AM"
"5560","Distinguish","55553621281623","10","2007","3/1/2013 12:00:00 AM"
"5561","ColonialVoice","77772744139675","9","2008","4/24/2014 12:00:00 AM"
"5562","Distinguish","55557229999770","11","2008","1/7/2009 12:00:00 AM"
"5563","Distinguish","55558041072311","3","2005","5/21/2014 12:00:00 AM"
"5564","ColonialVoice","77776184138433","12","2008","9/6/2013 12:00:00 AM"
"5565","Vista","11116707138103","2","2005","4/4/2014 12:00:00 AM"
"5566","SuperiorCard","33339010078663","6","2008","11/8/2013 12:00:00 AM"
"5567","Distinguish","55552932245322","4","2005","3/3/2014 12:00:00 AM"
"5568","Distinguish","55552418509545","3","2006","11/15/2013 12:00:00 AM"
"5569","ColonialVoice","77772495459628","11","2006","6/30/2012 12:00:00 AM"
"5570","Distinguish","55557703037080","4","2007","6/30/2012 12:00:00 AM"
"5571","SuperiorCard","33335761572708","4","2005","5/10/2014 12:00:00 AM"
"5572","SuperiorCard","33338876992398","12","2005","12/24/2011 12:00:00 AM"
